ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	COGID	COGIDS	MORPHEMES	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	INFOMAP	ALIGNMENT
2172	10_know	KNOW	Malayo	Malayo	agönihku	agönihku	a g ö n i h k u	mala1522	3626	10.93	-73.42		0	0	?	7 1 7 4 7 3 1 7	XBYBYMBZ	AKUNIHKY	16	16.A.V 16.K.C 16.U.V 16.N.C 16.I.V 16.H.c 16.K.C 16.Y.V	1.5 1.75 1.3 1.75 1.3 1.1 1.75 0.8	agönihku	0	851	a g ö n i h k u
2173	10_know	KNOW	Chimila	Chimila	wi	wi	w i	chim1309	3626	10.19	-74.26		0	0	?	6 7	AX	WI	11	11.W.C 11.I.V	2.0 1.5	wi	0	848	w i - -
2174	10_know	KNOW	Chibcha	Chibcha	mukan	mukan	m u k a n	chib1270	3626	6.25	-74.17		0	0	?	4 7 1 7 4	AXBYN	MYKAN	10	10.M.C 10.Y.V 10.K.C 10.A.V 10.N.c	2.0 1.5 1.75 1.3 0.8	mukan	0	847	m u k a n
2175	10_know	KNOW	CentralTunebo	Central Tunebo	is'ti	is'ti	i s 't/t i	cent2150	3626	6.89	-72.09		0	0	?	7 3 1 7	XMBZ	ISTI	9	9.I.V 9.S.c 9.T.C 9.I.V	1.5 1.1 1.75 0.8	is't/ti	0	846	i s 't/t i
2176	10_know	KNOW	Bari	Barí	ka:ma.	ka:ma.	k a: m a	bari1297	3626	9.08	-72.94		0	0	?	1 7 4 7	AXBZ	KAMA	3	3.K.C 3.A.V 3.M.C 3.A.V	2.0 1.5 1.75 0.8	ka:ma	0	841	k a: m a
2081	97_laugh	LAUGH	LencaSalvador	Lenca-Salvador	jolo	jolo	j o l o	lenc1242	1355	13.56	-87.50		0	0	?	6 7 5 7	AXBZ	JULU	15	15.J.C 15.U.V 15.L.C 15.U.V	2.0 1.5 1.75 0.8	jolo	0	869	j o l o
2082	97_laugh	LAUGH	LencaHonduras	Lenca-Honduras	jol	jol	j o l	lenc1243	1355	13.67	-88.11		0	0	?	6 7 5	AXN	JUL	14	14.J.C 14.U.V 14.L.c	2.0 1.5 0.8	jol	0	869	j o l -
2083	97_laugh	LAUGH	Cacaopera	Cacaopera	isnawa	isnawa	i s n a w a	caca1247	1355	13.74	-88.11		0	0	?	7 3 4 7 6 7	XBCYBZ	ISNAWA	8	8.I.V 8.S.C 8.N.C 8.A.V 8.W.C 8.A.V	1.5 1.75 1.5 1.3 1.75 0.8	isnawa	0	864	i s n a w a
2084	97_laugh	LAUGH	Mayangna	Mayangna	aɾa	aɾa	a ɾ a	maya1285	1355	14.13	-84.34		0	0	?	7 5 7	XBZ	ARA	18	18.A.V 18.R.C 18.A.V	1.5 1.75 0.8	aɾa	0	866	- - - a ɾ a
2085	97_laugh	LAUGH	Ulwa	Ulwa	kawaɾa	kawaɾa	k a w a ɾ a	ulwa1239	1355	12.93	-83.58		0	0	?	1 7 6 7 5 7	AXBYBZ	KAWARA	25	25.K.C 25.A.V 25.W.C 25.A.V 25.R.C 25.A.V	2.0 1.5 1.75 1.3 1.75 0.8	kawaɾa	0	866	k a w a ɾ a
2086	97_laugh	LAUGH	Miskito	Mískito	kik	kik	k i k	misk1239	1355	15.16	-84.29		0	0	?	1 7 1	AXN	KIK	19	19.K.C 19.I.V 19.K.c	2.0 1.5 0.8	kik	0	871	k i - k
2087	97_laugh	LAUGH	Pech	Pech	aɾkõ̀h	aɾkõ̀h	a ɾ k õ̀/õ h	pech1241	1355	15.80	-85.56		0	0	?	7 5 1 7 3	XMBYN	ARKUH	21	21.A.V 21.R.c 21.K.C 21.U.V 21.H.c	1.5 1.1 1.75 1.3 0.8	aɾkõ̀/õh	0	872	a ɾ k õ̀/õ h
2088	97_laugh	LAUGH	Rama	Rama	kulk	kulk	k u l k	rama1270	1355	11.50	-83.86		0	0	?	1 7 5 1	AXLN	KYLK	22	22.K.C 22.Y.V 22.L.c 22.K.c	2.0 1.5 1.1 0.8	kulk	0	871	k u l k
2089	97_laugh	LAUGH	MalekuJaika	Maléku Jaíka	oi:	oi:	o i:	male1297	1355	10.75	-84.73		0	0	?	7 7	XZ	UI	17	17.U.V 17.I.V	1.5 0.8	oi:	0	870	o i:
2090	97_laugh	LAUGH	Boruca	Boruca	ʃìt	ʃìt	ʃ ì/i t	boru1252	1355	8.88	-83.21		0	0	?	3 7 1	AXN	SIT	4	4.S.C 4.I.V 4.T.c	2.0 1.5 0.8	ʃì/it	0	862	ʃ ì/i t - -
2091	97_laugh	LAUGH	Bribri	Bribri	adʒĩ	adʒĩ	a dʒ ĩ	brib1243	1355	9.40	-83.05		0	0	?	7 1 7	XBZ	ATI	5	5.A.V 5.T.C 5.I.V	1.5 1.75 0.8	adʒĩ	0	863	- - - a dʒ ĩ
2092	97_laugh	LAUGH	Cabecar	Cabécar	hadʒẽ	hadʒẽ	h a dʒ ẽ	cabe1245	1355	9.67	-83.41		0	0	?	3 7 1 7	AXBZ	HATE	7	7.H.C 7.A.V 7.T.C 7.E.V	2.0 1.5 1.75 0.8	hadʒẽ	0	863	- - h a dʒ ẽ
2093	97_laugh	LAUGH	Teribe	Teribe	háɾ	háɾ	h á/a ɾ	teri1250	1355	9.06	-82.96		0	0	?	3 7 5	AXN	HAR	24	24.H.C 24.A.V 24.R.c	2.0 1.5 0.8	há/aɾ	0	874	h á/a ɾ
2094	97_laugh	LAUGH	Ngabere	Ngäbere	kɯdɯ	kɯdɯ	k ɯ d ɯ	ngab1239	1355	8.83	-82.39		0	0	?	1 7 1 7	AXBZ	KITI	20	20.K.C 20.I.V 20.T.C 20.I.V	2.0 1.5 1.75 0.8	kɯdɯ	0	863	k ɯ - - d ɯ
2095	97_laugh	LAUGH	Buglere	Buglere	gidate	gidate	g i d a t e	bugl1243	1355	8.58	-81.26		0	0	?	1 7 1 7 1 7	AXBYBZ	KITATE	6	6.K.C 6.I.V 6.T.C 6.A.V 6.T.C 6.E.V	2.0 1.5 1.75 1.3 1.75 0.8	gidate	0	863	g i d a t e
2096	97_laugh	LAUGH	Dorasque	Dorasque	ayig, ahiása	ayig	a y i g	dora1242	1355	8.57	-82.38		0	0	?	7 7 7 1	XYYN	AYIK	13	13.A.V 13.Y.V 13.I.V 13.K.c	1.5 1.3 1.3 0.8	ayig	0	868	a y i g
2097	97_laugh	LAUGH	Dorasque	Dorasque	ayig, ahiása	ahiása	a h i á/a s a	dora1242	1355	8.57	-82.38		0	0	?	7 3 7 7 3 7	XBYYBZ	AHIASA	13	13.A.V 13.H.C 13.I.V 13.A.V 13.S.C 13.A.V	1.5 1.75 1.3 1.3 1.75 0.8	ahiá/asa	0	875	a h i á/a s a
2098	97_laugh	LAUGH	SanBlasKuna	San Blas Kuna	all	all	a l l	sanb1242	1355	9.16	-78.31		0	0	?	7 5 5	XLN	ALL	23	23.A.V 23.L.c 23.L.c	1.5 1.1 0.8	all	0	873	a l l
2099	97_laugh	LAUGH	Cogui	Cogui	'ʃimihĩ	'ʃimihĩ	'ʃ/ʃ i m i h ĩ	cogu1240	1355	10.95	-73.80		0	0	?	3 7 4 7 3 7	AXBYBZ	SIMIHI	12	12.S.C 12.I.V 12.M.C 12.I.V 12.H.C 12.I.V	2.0 1.5 1.75 1.3 1.75 0.8	'ʃ/ʃimihĩ	0	867	'ʃ/ʃ i m i h ĩ
2100	97_laugh	LAUGH	Arhuaco	Arhuaco	'sem	'sem	's/s e m	arhu1242	1355	10.70	-73.64		0	0	?	3 7 4	AXN	SEM	1	1.S.C 1.E.V 1.M.c	2.0 1.5 0.8	's/sem	0	860	's/s e m
2101	97_laugh	LAUGH	Malayo	Malayo	ʒiʃim	ʒiʃim	ʒ i ʃ i m	mala1522	1355	10.93	-73.42		0	0	?	3 7 3 7 4	AXBYN	SISIM	16	16.S.C 16.I.V 16.S.C 16.I.V 16.M.c	2.0 1.5 1.75 1.3 0.8	ʒiʃim	0	862	ʒ i ʃ i m
2102	97_laugh	LAUGH	Chimila	Chimila	ha:ɾa	ha:ɾa	h a: ɾ a	chim1309	1355	10.19	-74.26		0	0	?	3 7 5 7	AXBZ	HARA	11	11.H.C 11.A.V 11.R.C 11.A.V	2.0 1.5 1.75 0.8	ha:ɾa	0	866	- - h a: ɾ a
2103	97_laugh	LAUGH	Chibcha	Chibcha	ɣɨua	ɣɨua	ɣ ɨ u a	chib1270	1355	6.25	-74.17		0	0	?	3 7 7 7	AXYZ	GIYA	10	10.G.C 10.I.V 10.Y.V 10.A.V	2.0 1.5 1.3 0.8	ɣɨua	0	865	ɣ ɨ u a
2104	97_laugh	LAUGH	CentralTunebo	Central Tunebo	si'si	si'si	s i 's/s i	cent2150	1355	6.89	-72.09		0	0	?	3 7 3 7	AXBZ	SISI	9	9.S.C 9.I.V 9.S.C 9.I.V	2.0 1.5 1.75 0.8	si's/si	0	862	s i 's/s i -
2105	97_laugh	LAUGH	Bari	Barí	an	an	a n	bari1297	1355	9.08	-72.94		0	0	?	7 4	XN	AN	3	3.A.V 3.N.c	1.5 0.8	an	0	861	a n
1102	102_leaf	LEAF	LencaSalvador	Lenca-Salvador	aw	aw	a w	lenc1242	628	13.56	-87.50		0	0	?	7 6	XN	AW	15	15.A.V 15.W.c	1.5 0.8	aw	0	881	a w
1103	102_leaf	LEAF	LencaHonduras	Lenca-Honduras	wala	wala	w a l a	lenc1243	628	13.67	-88.11		0	0	?	6 7 5 7	AXBZ	WALA	14	14.W.C 14.A.V 14.L.C 14.A.V	2.0 1.5 1.75 0.8	wala	0	880	w a l a
1104	102_leaf	LEAF	Cacaopera	Cacaopera	taka	taka	t a k a	caca1247	628	13.74	-88.11		0	0	?	1 7 1 7	AXBZ	TAKA	8	8.T.C 8.A.V 8.K.C 8.A.V	2.0 1.5 1.75 0.8	taka	0	878	t a k a
1105	102_leaf	LEAF	Mayangna	Mayangna	bas	bas	b a s	maya1285	628	14.13	-84.34		0	0	?	1 7 3	AXN	PAS	18	18.P.C 18.A.V 18.S.c	2.0 1.5 0.8	bas	1	883	b a s
1106	102_leaf	LEAF	Ulwa	Ulwa	bas	bas	b a s	ulwa1239	628	12.93	-83.58		0	0	?	1 7 3	AXN	PAS	25	25.P.C 25.A.V 25.S.c	2.0 1.5 0.8	bas	1	883	b a s
1107	102_leaf	LEAF	Miskito	Mískito	waha	waha	w a h a	misk1239	628	15.16	-84.29		0	0	?	6 7 3 7	AXBZ	WAHA	19	19.W.C 19.A.V 19.H.C 19.A.V	2.0 1.5 1.75 0.8	waha	0	880	w a h a
1108	102_leaf	LEAF	Pech	Pech	á	á	á/a	pech1241	628	15.80	-85.56		0	0	?	7	X	A	21	21.A.V	1.5	á/a	0	885	á/a
1109	102_leaf	LEAF	Rama	Rama	ka:	ka:	k a:	rama1270	628	11.50	-83.86		0	0	?	1 7	AX	KA	22	22.K.C 22.A.V	2.0 1.5	ka:	0	877	k a: - -
1110	102_leaf	LEAF	MalekuJaika	Maléku Jaíka	au:ki	au:ki	a u: k i	male1297	628	10.75	-84.73		0	0	?	7 7 1 7	XYBZ	AYKI	17	17.A.V 17.Y.V 17.K.C 17.I.V	1.5 1.3 1.75 0.8	au:ki	0	882	a u: k i
1111	102_leaf	LEAF	Boruca	Boruca	ká	ká	k á/a	boru1252	628	8.88	-83.21		0	0	?	1 7	AX	KA	4	4.K.C 4.A.V	2.0 1.5	ká/a	1	877	k á/a - -
1112	102_leaf	LEAF	Bribri	Bribri	kʊ́	kʊ́	k ʊ́/ʊ	brib1243	628	9.40	-83.05		0	0	?	1 7	AX	KY	5	5.K.C 5.Y.V	2.0 1.5	kʊ́/ʊ	1	877	k ʊ́/ʊ - -
1113	102_leaf	LEAF	Cabecar	Cabécar	kʊ́	kʊ́	k ʊ́/ʊ	cabe1245	628	9.67	-83.41		0	0	?	1 7	AX	KY	7	7.K.C 7.Y.V	2.0 1.5	kʊ́/ʊ	1	877	k ʊ́/ʊ - -
1114	102_leaf	LEAF	Teribe	Teribe	kʰɺógà	kʰɺógà	kʰ ɺ ó/o g à/a	teri1250	628	9.06	-82.96		0	0	?	1 5 7 1 7	ACXBZ	KRUKA	24	24.K.C 24.R.C 24.U.V 24.K.C 24.A.V	2.0 1.5 1.5 1.75 0.8	kʰɺó/ogà/a	0	886	kʰ ɺ ó/o g à/a
1115	102_leaf	LEAF	Ngabere	Ngäbere	kʔ	kʔ	k ʔ	ngab1239	628	8.83	-82.39		0	0	?	1 1	AN	KH	20	20.K.C 20.H.c	2.0 0.8	kʔ	0	884	k ʔ
1116	102_leaf	LEAF	Buglere	Buglere	ga	ga	g a	bugl1243	628	8.58	-81.26		0	0	?	1 7	AX	KA	6	6.K.C 6.A.V	2.0 1.5	ga	1	877	g a - -
1117	102_leaf	LEAF	Dorasque	Dorasque	kaláʔka	kaláʔka	k a l á/a ʔ k a	dora1242	628	8.57	-82.38		0	0	?	1 7 5 7 1 1 7	AXBYMBZ	KALAHKA	13	13.K.C 13.A.V 13.L.C 13.A.V 13.H.c 13.K.C 13.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	kalá/aʔka	0	879	k a l á/a ʔ k a
1118	102_leaf	LEAF	SanBlasKuna	San Blas Kuna	ka:	ka:	k a:	sanb1242	628	9.16	-78.31		0	0	?	1 7	AX	KA	23	23.K.C 23.A.V	2.0 1.5	ka:	0	877	k a: - -
1119	102_leaf	LEAF	Cogui	Cogui	kai	kai	k a i	cogu1240	628	10.95	-73.80		0	0	?	1 7 7	AXZ	KAI	12	12.K.C 12.A.V 12.I.V	2.0 1.5 0.8	kai	0	877	k a - i
1120	102_leaf	LEAF	Arhuaco	Arhuaco	'atʃɨ	'atʃɨ	'a/a tʃ ɨ	arhu1242	628	10.70	-73.64		0	0	?	7 1 7	XBZ	ATI	1	1.A.V 1.T.C 1.I.V	1.5 1.75 0.8	'a/atʃɨ	0	876	'a/a tʃ ɨ
1121	102_leaf	LEAF	Malayo	Malayo	ata	ata	a t a	mala1522	628	10.93	-73.42		0	0	?	7 1 7	XBZ	ATA	16	16.A.V 16.T.C 16.A.V	1.5 1.75 0.8	ata	0	876	a t a
1122	102_leaf	LEAF	Chimila	Chimila	ka:	ka:	k a:	chim1309	628	10.19	-74.26		0	0	?	1 7	AX	KA	11	11.K.C 11.A.V	2.0 1.5	ka:	0	877	k a: - -
1123	102_leaf	LEAF	Chibcha	Chibcha	kɨe	kɨe	k ɨ e	chib1270	628	6.25	-74.17		0	0	?	1 7 7	AXZ	KIE	10	10.K.C 10.I.V 10.E.V	2.0 1.5 0.8	kɨe	1	877	k ɨ - e
1124	102_leaf	LEAF	CentralTunebo	Central Tunebo	'kaja	'kaja	'k/k a j a	cent2150	628	6.89	-72.09		0	0	?	1 7 6 7	AXBZ	KAJA	9	9.K.C 9.A.V 9.J.C 9.A.V	2.0 1.5 1.75 0.8	'k/kaja	0	877	'k/k a j a
1125	102_leaf	LEAF	Bari	Barí	ka	ka	k a	bari1297	628	9.08	-72.94		0	0	?	1 7	AX	KA	3	3.K.C 3.A.V	2.0 1.5	ka	0	877	k a - -
1961	109_leg	LEG	LencaSalvador	Lenca-Salvador	pos	pos	p o s	lenc1242	1297	13.56	-87.50		0	0	?	1 7 3	AXN	PUS	15	15.P.C 15.U.V 15.S.c	2.0 1.5 0.8	pos	0	897	p o s
1962	109_leg	LEG	LencaHonduras	Lenca-Honduras	kila	kila	k i l a	lenc1243	1297	13.67	-88.11		0	0	?	1 7 5 7	AXBZ	KILA	14	14.K.C 14.I.V 14.L.C 14.A.V	2.0 1.5 1.75 0.8	kila	0	887	k i l - a -
1963	109_leg	LEG	Cacaopera	Cacaopera	sulm	sulm	s u l m	caca1247	1297	13.74	-88.11		0	0	?	3 7 5 4	AXLN	SYLM	8	8.S.C 8.Y.V 8.L.c 8.M.c	2.0 1.5 1.1 0.8	sulm	0	892	s u l m
1964	109_leg	LEG	Mayangna	Mayangna	barahmak	barahmak	b a r a h m a k	maya1285	1297	14.13	-84.34		0	0	?	1 7 5 7 3 4 7 1	AXBYBCYN	PARAHMAK	18	18.P.C 18.A.V 18.R.C 18.A.V 18.H.C 18.M.C 18.A.V 18.K.c	2.0 1.5 1.75 1.3 1.75 1.5 1.3 0.8	barahmak	0	899	b a r a h m a k
1965	109_leg	LEG	Ulwa	Ulwa	kalba	kalba	k a l b a	ulwa1239	1297	12.93	-83.58		0	0	?	1 7 5 1 7	AXMBZ	KALPA	25	25.K.C 25.A.V 25.L.c 25.P.C 25.A.V	2.0 1.5 1.1 1.75 0.8	kalba	0	887	k a l b a -
1966	109_leg	LEG	Miskito	Mískito	kuhma	kuhma	k u h m a	misk1239	1297	15.16	-84.29		0	0	?	1 7 3 4 7	AXBCZ	KYHMA	19	19.K.C 19.Y.V 19.H.C 19.M.C 19.A.V	2.0 1.5 1.75 1.5 0.8	kuhma	0	900	k u h m a
1967	109_leg	LEG	Pech	Pech	kapù:k	kapù:k	k a p ù:/u: k	pech1241	1297	15.80	-85.56		0	0	?	1 7 1 7 1	AXBYN	KAPYK	21	21.K.C 21.A.V 21.P.C 21.Y.V 21.K.c	2.0 1.5 1.75 1.3 0.8	kapù:/u:k	0	887	k a - p ù:/u: k
1968	109_leg	LEG	Rama	Rama	tukwa	tukwa	t u k w a	rama1270	1297	11.50	-83.86		0	0	?	1 7 1 6 7	AXBCZ	TYKWA	22	22.T.C 22.Y.V 22.K.C 22.W.C 22.A.V	2.0 1.5 1.75 1.5 0.8	tukwa	0	895	t u - k w a
1969	109_leg	LEG	MalekuJaika	Maléku Jaíka	ɬo:ki ko:ɾa	ɬo:ki ko:ɾa	ɬ o: k i + k o: ɾ a	male1297	1297	10.75	-84.73		0	0	?	5 7 1 7 9 1 7 5 7	AXBZ_AXBZ	LUKI_KURA	17	17.L.C 17.U.V 17.K.C 17.I.V 17._._ 17.K.C 17.U.V 17.R.C 17.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	ɬo:ki+ko:ɾa	0	898	ɬ o: k i + k o: ɾ a
1970	109_leg	LEG	Boruca	Boruca	bùsíx	bùsíx	b ù/u s í/i x	boru1252	1297	8.88	-83.21		0	0	?	1 7 3 7 3	AXBYN	PYSIG	4	4.P.C 4.Y.V 4.S.C 4.I.V 4.G.c	2.0 1.5 1.75 1.3 0.8	bù/usí/ix	0	889	b ù/u s í/i x
1971	109_leg	LEG	Bribri	Bribri	kaɺʊ́ kitʃà	kaɺʊ́ kitʃà	k a ɺ ʊ́/ʊ + k i tʃ à/a	brib1243	1297	9.40	-83.05		0	0	?	1 7 5 7 9 1 7 1 7	AXBZ_AXBZ	KARY_KITA	5	5.K.C 5.A.V 5.R.C 5.Y.V 5._._ 5.K.C 5.I.V 5.T.C 5.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	kaɺʊ́/ʊ+kitʃà/a	0	890	k a ɺ ʊ́/ʊ + k i tʃ à/a
1972	109_leg	LEG	Cabecar	Cabécar	kaɺʊ́ kitʃà	kaɺʊ́ kitʃà	k a ɺ ʊ́/ʊ + k i tʃ à/a	cabe1245	1297	9.67	-83.41		0	0	?	1 7 5 7 9 1 7 1 7	AXBZ_AXBZ	KARY_KITA	7	7.K.C 7.A.V 7.R.C 7.Y.V 7._._ 7.K.C 7.I.V 7.T.C 7.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	kaɺʊ́/ʊ+kitʃà/a	0	890	k a ɺ ʊ́/ʊ + k i tʃ à/a
1973	109_leg	LEG	Teribe	Teribe	kuóɾbò	kuóɾbò	k u ó/o ɾ b ò/o	teri1250	1297	9.06	-82.96		0	0	?	1 7 7 5 1 7	AXYMBZ	KYURPU	24	24.K.C 24.Y.V 24.U.V 24.R.c 24.P.C 24.U.V	2.0 1.5 1.3 1.1 1.75 0.8	kuó/oɾbò/o	0	903	k u ó/o ɾ b ò/o
1974	109_leg	LEG	Ngabere	Ngäbere	ŋɯɾe	ŋɯɾe	ŋ ɯ ɾ e	ngab1239	1297	8.83	-82.39		0	0	?	4 7 5 7	AXBZ	NIRE	20	20.N.C 20.I.V 20.R.C 20.E.V	2.0 1.5 1.75 0.8	ŋɯɾe	0	901	ŋ ɯ ɾ e
1975	109_leg	LEG	Buglere	Buglere	seɾagda	seɾagda	s e ɾ a g d a	bugl1243	1297	8.58	-81.26		0	0	?	3 7 5 7 1 1 7	AXBYMBZ	SERAKTA	6	6.S.C 6.E.V 6.R.C 6.A.V 6.K.c 6.T.C 6.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	seɾagda	0	891	s e ɾ a g d a
1976	109_leg	LEG	Dorasque	Dorasque	séɾgala	séɾgala	s é/e ɾ g a l a	dora1242	1297	8.57	-82.38		0	0	?	3 7 5 1 7 5 7	AXMBYBZ	SERKALA	13	13.S.C 13.E.V 13.R.c 13.K.C 13.A.V 13.L.C 13.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	sé/eɾgala	0	896	s é/e ɾ g a l a
1977	109_leg	LEG	SanBlasKuna	San Blas Kuna	naimali	naimali	n a i m a l i	sanb1242	1297	9.16	-78.31		0	0	?	4 7 7 4 7 5 7	AXYBYBZ	NAIMALI	23	23.N.C 23.A.V 23.I.V 23.M.C 23.A.V 23.L.C 23.I.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	naimali	0	902	n a i m a l i
1978	109_leg	LEG	Cogui	Cogui	kala	kala	k a l a	cogu1240	1297	10.95	-73.80		0	0	?	1 7 5 7	AXBZ	KALA	12	12.K.C 12.A.V 12.L.C 12.A.V	2.0 1.5 1.75 0.8	kala	0	887	k a l - a -
1979	109_leg	LEG	Arhuaco	Arhuaco	kánë	kánë	k á/a n ë	arhu1242	1297	10.70	-73.64		0	0	?	1 7 4 7	AXBZ	KANE	1	1.K.C 1.A.V 1.N.C 1.E.V	2.0 1.5 1.75 0.8	ká/anë	0	887	k á/a - n ë -
1980	109_leg	LEG	Malayo	Malayo	kɨna	kɨna	k ɨ n a	mala1522	1297	10.93	-73.42		0	0	?	1 7 4 7	AXBZ	KINA	16	16.K.C 16.I.V 16.N.C 16.A.V	2.0 1.5 1.75 0.8	kɨna	0	887	k ɨ - n a -
1981	109_leg	LEG	Chimila	Chimila	dukkwa	dukkwa	d u k k w a	chim1309	1297	10.19	-74.26		0	0	?	1 7 1 1 6 7	AXMBCZ	TYKKWA	11	11.T.C 11.Y.V 11.K.c 11.K.C 11.W.C 11.A.V	2.0 1.5 1.1 1.75 1.5 0.8	dukkwa	0	895	d u k k w a
1982	109_leg	LEG	Chibcha	Chibcha	ɣoka	ɣoka	ɣ o k a	chib1270	1297	6.25	-74.17		0	0	?	3 7 1 7	AXBZ	GUKA	10	10.G.C 10.U.V 10.K.C 10.A.V	2.0 1.5 1.75 0.8	ɣoka	0	894	ɣ o k a
1983	109_leg	LEG	CentralTunebo	Central Tunebo	kus'kaɾa	kus'kaɾa	k u s 'k/k a ɾ a	cent2150	1297	6.89	-72.09		0	0	?	1 7 3 1 7 5 7	AXMBYBZ	KYSKARA	9	9.K.C 9.Y.V 9.S.c 9.K.C 9.A.V 9.R.C 9.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kus'k/kaɾa	0	893	k u s 'k/k a ɾ a
1984	109_leg	LEG	Bari	Barí	binĩ	binĩ	b i n ĩ	bari1297	1297	9.08	-72.94		0	0	?	1 7 4 7	AXBZ	PINI	3	3.P.C 3.I.V 3.N.C 3.I.V	2.0 1.5 1.75 0.8	binĩ	0	888	b i n ĩ
1078	20_liver	LIVER	LencaSalvador	Lenca-Salvador	muts'u	muts'u	m u t s 'u/u	lenc1242	1224	13.56	-87.50		0	0	?	4 7 1 3 7	AXBCZ	MYTSY	15	15.M.C 15.Y.V 15.T.C 15.S.C 15.Y.V	2.0 1.5 1.75 1.5 0.8	muts'u/u	0	914	m u t s 'u/u
1079	20_liver	LIVER	LencaHonduras	Lenca-Honduras	musu	musu	m u s u	lenc1243	1224	13.67	-88.11		0	0	?	4 7 3 7	AXBZ	MYSY	14	14.M.C 14.Y.V 14.S.C 14.Y.V	2.0 1.5 1.75 0.8	musu	0	914	m u - s u
1080	20_liver	LIVER	Cacaopera	Cacaopera	kawa	kawa	k a w a	caca1247	1224	13.74	-88.11		0	0	?	1 7 6 7	AXBZ	KAWA	8	8.K.C 8.A.V 8.W.C 8.A.V	2.0 1.5 1.75 0.8	kawa	0	909	k a w a -
1081	20_liver	LIVER	Mayangna	Mayangna	isiŋ	isiŋ	i s i ŋ	maya1285	1224	14.13	-84.34		0	0	?	7 3 7 4	XBYN	ISIN	18	18.I.V 18.S.C 18.I.V 18.N.c	1.5 1.75 1.3 0.8	isiŋ	0	916	i s i ŋ
1082	20_liver	LIVER	Ulwa	Ulwa	asuŋ	asuŋ	a s u ŋ	ulwa1239	1224	12.93	-83.58		0	0	?	7 3 7 4	XBYN	ASYN	25	25.A.V 25.S.C 25.Y.V 25.N.c	1.5 1.75 1.3 0.8	asuŋ	0	916	a s u ŋ
1083	20_liver	LIVER	Miskito	Mískito	awja	awja	a w j a	misk1239	1224	15.16	-84.29		0	0	?	7 6 6 7	XMBZ	AWJA	19	19.A.V 19.W.c 19.J.C 19.A.V	1.5 1.1 1.75 0.8	awja	0	917	a w j a
1084	20_liver	LIVER	Pech	Pech	hɾá	hɾá	h ɾ á/a	pech1241	1224	15.80	-85.56		0	0	?	3 5 7	ACX	HRA	21	21.H.C 21.R.C 21.A.V	2.0 1.5 1.5	hɾá/a	0	918	h ɾ á/a
1085	20_liver	LIVER	Rama	Rama	psa	psa	p s a	rama1270	1224	11.50	-83.86		0	0	?	1 3 7	ACX	PSA	22	22.P.C 22.S.C 22.A.V	2.0 1.5 1.5	psa	0	919	p s a
1086	20_liver	LIVER	MalekuJaika	Maléku Jaíka	kua:ki	kua:ki	k u a: k i	male1297	1224	10.75	-84.73		0	0	?	1 7 7 1 7	AXYBZ	KYAKI	17	17.K.C 17.Y.V 17.A.V 17.K.C 17.I.V	2.0 1.5 1.3 1.75 0.8	kua:ki	0	915	k u a: k i
1087	20_liver	LIVER	Boruca	Boruca	kóʔk	kóʔk	k ó/o ʔ k	boru1252	1224	8.88	-83.21		0	0	?	1 7 1 1	AXLN	KUHK	4	4.K.C 4.U.V 4.H.c 4.K.c	2.0 1.5 1.1 0.8	kó/oʔk	0	906	k ó/o ʔ k
1088	20_liver	LIVER	Bribri	Bribri	ẽ̂d	ẽ̂d	ẽ̂/ẽ d	brib1243	1224	9.40	-83.05		0	0	?	7 1	XN	ET	5	5.E.V 5.T.c	1.5 0.8	ẽ̂/ẽd	0	907	- ẽ̂/ẽ d
1089	20_liver	LIVER	Cabecar	Cabécar	hẽ̂d	hẽ̂d	h ẽ̂/ẽ d	cabe1245	1224	9.67	-83.41		0	0	?	3 7 1	AXN	HET	7	7.H.C 7.E.V 7.T.c	2.0 1.5 0.8	hẽ̂/ẽd	0	907	h ẽ̂/ẽ d
1090	20_liver	LIVER	Teribe	Teribe	uò	uò	u ò/o	teri1250	1224	9.06	-82.96		0	0	?	7 7	XZ	YU	24	24.Y.V 24.U.V	1.5 0.8	uò/o	0	920	u ò/o
1091	20_liver	LIVER	Ngabere	Ngäbere	mɔtɔ	mɔtɔ	m ɔ t ɔ	ngab1239	1224	8.83	-82.39		0	0	?	4 7 1 7	AXBZ	MUTU	20	20.M.C 20.U.V 20.T.C 20.U.V	2.0 1.5 1.75 0.8	mɔtɔ	0	914	m ɔ t - ɔ
