ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	COGID	COGIDS	MORPHEMES	ALIGNMENT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	INFOMAP
1978	109_leg	LEG	Cogui	Cogui	kala	kala	k a l a	cogu1240	1297	10.9485	-73.8043		342	0	?	k a l a	1 7 5 7	AXBZ	KALA	12	12.K.C 12.A.V 12.L.C 12.A.V	2.0 1.5 1.75 0.8	kala	0	725
1979	109_leg	LEG	Arhuaco	Arhuaco	kánë	kánë	k á/a n ë	arhu1242	1297	10.7018	-73.6363		342	0	?	k á/a n ë	1 7 4 7	AXBZ	KANE	1	1.K.C 1.A.V 1.N.C 1.E.V	2.0 1.5 1.75 0.8	ká/anë	0	725
1980	109_leg	LEG	Malayo	Malayo	kɨna	kɨna	k ɨ n a	mala1522	1297	10.9286	-73.4056		342	0	?	k ɨ n a	1 7 4 7	AXBZ	KINA	16	16.K.C 16.I.V 16.N.C 16.A.V	2.0 1.5 1.75 0.8	kɨna	0	725
1981	109_leg	LEG	Chimila	Chimila	dukkwa	dukkwa	d u k k w a	chim1309	1297	10.1902	-74.2559		345	0	?	d u k k w a	1 7 1 1 6 7	AXMBCZ	TYKKWA	11	11.T.C 11.Y.V 11.K.c 11.K.C 11.W.C 11.A.V	2.0 1.5 1.1 1.75 1.5 0.8	dukkwa	0	732
1982	109_leg	LEG	Chibcha	Chibcha	ɣoka	ɣoka	ɣ o k a	chib1270	1297	6.24999	-74.1666		943	0	?	ɣ o k a	3 7 1 7	AXBZ	GUKA	10	10.G.C 10.U.V 10.K.C 10.A.V	2.0 1.5 1.75 0.8	ɣoka	0	731
1983	109_leg	LEG	CentralTunebo	Central Tunebo	kus'kaɾa	kus'kaɾa	k u s 'k/k a ɾ a	cent2150	1297	6.8867	-72.097		942	0	?	k u s 'k/k a ɾ a	1 7 3 1 7 5 7	AXMBYBZ	KYSKARA	9	9.K.C 9.Y.V 9.S.c 9.K.C 9.A.V 9.R.C 9.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kus'k/kaɾa	0	730
1984	109_leg	LEG	Bari	Barí	binĩ	binĩ	b i n ĩ	bari1297	1297	9.08497	-72.9353		940	0	?	b i n ĩ	1 7 4 7	AXBZ	PINI	3	3.P.C 3.I.V 3.N.C 3.I.V	2.0 1.5 1.75 0.8	binĩ	0	726
1084	20_liver	LIVER	Pech	Pech	hɾá	hɾá	h ɾ á/a	pech1241	1224	15.8033	-85.558		956	0	?	h ɾ á/a	3 5 7	ACX	HRA	21	21.H.C 21.R.C 21.A.V	2.0 1.5 1.5	hɾá/a	0	752
1085	20_liver	LIVER	Rama	Rama	psa	psa	p s a	rama1270	1224	11.5007	-83.8571		200	0	?	p s a	1 3 7	ACX	PSA	22	22.P.C 22.S.C 22.A.V	2.0 1.5 1.5	psa	0	753
1086	20_liver	LIVER	MalekuJaika	Maléku Jaíka	kua:ki	kua:ki	k u a: k i	male1297	1224	10.7485	-84.7318		197	0	?	k u a: k i	1 7 7 1 7	AXYBZ	KYAKI	17	17.K.C 17.Y.V 17.A.V 17.K.C 17.I.V	2.0 1.5 1.3 1.75 0.8	kua:ki	0	750
1087	20_liver	LIVER	Boruca	Boruca	kóʔk	kóʔk	k ó/o ʔ k	boru1252	1224	8.88093	-83.2124		197	0	?	k ó/o ʔ k	1 7 1 1	AXLN	KUHK	4	4.K.C 4.U.V 4.H.c 4.K.c	2.0 1.5 1.1 0.8	kó/oʔk	0	742
1088	20_liver	LIVER	Bribri	Bribri	ẽ̂d	ẽ̂d	ẽ̂/ẽ d	brib1243	1224	9.39794	-83.0539		199	0	?	- ẽ̂/ẽ d	7 1	XN	ET	5	5.E.V 5.T.c	1.5 0.8	ẽ̂/ẽd	0	743
1089	20_liver	LIVER	Cabecar	Cabécar	hẽ̂d	hẽ̂d	h ẽ̂/ẽ d	cabe1245	1224	9.67031	-83.4102		199	0	?	h ẽ̂/ẽ d	3 7 1	AXN	HET	7	7.H.C 7.E.V 7.T.c	2.0 1.5 0.8	hẽ̂/ẽd	0	743
1090	20_liver	LIVER	Teribe	Teribe	uò	uò	u ò/o	teri1250	1224	9.067	-82.9631		957	0	?	u ò/o	7 7	XZ	YU	24	24.Y.V 24.U.V	1.5 0.8	uò/o	0	754
1091	20_liver	LIVER	Ngabere	Ngäbere	mɔtɔ	mɔtɔ	m ɔ t ɔ	ngab1239	1224	8.8251	-82.3911		955	0	?	m ɔ t ɔ	4 7 1 7	AXBZ	MUTU	20	20.M.C 20.U.V 20.T.C 20.U.V	2.0 1.5 1.75 0.8	mɔtɔ	0	751
1092	20_liver	LIVER	Buglere	Buglere	takwa	takwa	t a k w a	bugl1243	1224	8.57695	-81.25648		201	0	?	t a k w a	1 7 1 6 7	AXBCZ	TAKWA	6	6.T.C 6.A.V 6.K.C 6.W.C 6.A.V	2.0 1.5 1.75 1.5 0.8	takwa	0	744
1093	20_liver	LIVER	Dorasque	Dorasque	hókoa	hókoa	h ó/o k o a	dora1242	1224	8.567442	-82.375717		952	0	?	h ó/o k o a	3 7 1 7 7	AXBYZ	HUKUA	13	13.H.C 13.U.V 13.K.C 13.U.V 13.A.V	2.0 1.5 1.75 1.3 0.8	hó/okoa	0	749
1094	20_liver	LIVER	SanBlasKuna	San Blas Kuna	pi:na	pi:na	p i: n a	sanb1242	1224	9.15686	-78.3075		200	0	?	- - - p i: n a	1 7 4 7	AXBZ	PINA	23	23.P.C 23.I.V 23.N.C 23.A.V	2.0 1.5 1.75 0.8	pi:na	0	748
1095	20_liver	LIVER	Cogui	Cogui	a'bita	a'bita	a 'b/b i t a	cogu1240	1224	10.9485	-73.8043		200	0	?	a - - 'b/b i t a	7 1 7 1 7	XBYBZ	APITA	12	12.A.V 12.P.C 12.I.V 12.T.C 12.A.V	1.5 1.75 1.3 1.75 0.8	a'b/bita	0	748
1096	20_liver	LIVER	Arhuaco	Arhuaco	'higəɾu	'higəɾu	'h/h i g ə ɾ u	arhu1242	1224	10.7018	-73.6363		951	0	?	'h/h i g ə ɾ u	3 7 1 7 5 7	AXBYBZ	HIKERY	1	1.H.C 1.I.V 1.K.C 1.E.V 1.R.C 1.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	'h/higəɾu	0	740
1097	20_liver	LIVER	Malayo	Malayo	anʒbita	anʒbita	a n ʒ b i t a	mala1522	1224	10.9286	-73.4056		200	0	?	a n ʒ b i t a	7 4 3 1 7 1 7	XLMBYBZ	ANSPITA	16	16.A.V 16.N.c 16.S.c 16.P.C 16.I.V 16.T.C 16.A.V	1.5 1.1 1.1 1.75 1.3 1.75 0.8	anʒbita	0	748
1098	20_liver	LIVER	Chimila	Chimila	'ka:wiʔ	'ka:wiʔ	'k/k a: w i ʔ	chim1309	1224	10.1902	-74.2559		197	0	?	'k/k a: w i ʔ	1 7 6 7 1	AXBYN	KAWIH	11	11.K.C 11.A.V 11.W.C 11.I.V 11.H.c	2.0 1.5 1.75 1.3 0.8	'k/ka:wiʔ	0	747
1099	20_liver	LIVER	Chibcha	Chibcha	tɨhɨβa	tɨhɨβa	t ɨ h ɨ β a	chib1270	1224	6.24999	-74.1666		201	0	?	t ɨ h ɨ β a	1 7 3 7 3 7	AXBYBZ	TIHIBA	10	10.T.C 10.I.V 10.H.C 10.I.V 10.B.C 10.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tɨhɨβa	0	746
1100	20_liver	LIVER	CentralTunebo	Central Tunebo	'tanuba	'tanuba	't/t a n u b a	cent2150	1224	6.8867	-72.097		201	0	?	't/t a n u b a	1 7 4 7 1 7	AXBYBZ	TANYPA	9	9.T.C 9.A.V 9.N.C 9.Y.V 9.P.C 9.A.V	2.0 1.5 1.75 1.3 1.75 0.8	't/tanuba	0	745
1101	20_liver	LIVER	Bari	Barí	a:bĩba	a:bĩba	a: b ĩ b a	bari1297	1224	9.08497	-72.9353		198	0	?	a: b ĩ b a	7 1 7 1 7	XBYBZ	APIPA	3	3.A.V 3.P.C 3.I.V 3.P.C 3.A.V	1.5 1.75 1.3 1.75 0.8	a:bĩba	0	741
1204	110_long	LONG	Pech	Pech	bà:jkti	bà:jkti	b à:/a: j k t i	pech1241	1203	15.8033	-85.558		972	0	?	b à:/a: j k t i	1 7 6 1 1 7	AXLMBZ	PAJKTI	21	21.P.C 21.A.V 21.J.c 21.K.c 21.T.C 21.I.V	2.0 1.5 1.1 1.1 1.75 0.8	bà:/a:jkti	0	768
1205	110_long	LONG	Rama	Rama	suma	suma	s u m a	rama1270	1203	11.5007	-83.8571		973	0	?	s u m a	3 7 4 7	AXBZ	SYMA	22	22.S.C 22.Y.V 22.M.C 22.A.V	2.0 1.5 1.75 0.8	suma	0	769
1206	110_long	LONG	MalekuJaika	Maléku Jaíka	ɬaɾa:tene:	ɬaɾa:tene:	ɬ a ɾ a: t e n e:	male1297	1203	10.7485	-84.7318		969	0	?	ɬ a ɾ a: t e n e:	5 7 5 7 1 7 4 7	AXBYBYBZ	LARATENE	17	17.L.C 17.A.V 17.R.C 17.A.V 17.T.C 17.E.V 17.N.C 17.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	ɬaɾa:tene:	0	766
1207	110_long	LONG	Boruca	Boruca	biògát	biògát	b i ò/o g á/a t	boru1252	1203	8.88093	-83.2124		960	0	?	b i ò/o g á/a t	1 7 7 1 7 1	AXYBYN	PIUKAT	4	4.P.C 4.I.V 4.U.V 4.K.C 4.A.V 4.T.c	2.0 1.5 1.3 1.75 1.3 0.8	biò/ogá/at	0	757
1208	110_long	LONG	Bribri	Bribri	bitsĩ̌	bitsĩ̌	b i t s ĩ̌/ĩ	brib1243	1203	9.39794	-83.0539		221	0	?	b i t s ĩ̌/ĩ	1 7 1 3 7	AXBCZ	PITSI	5	5.P.C 5.I.V 5.T.C 5.S.C 5.I.V	2.0 1.5 1.75 1.5 0.8	bitsĩ̌/ĩ	0	758
1209	110_long	LONG	Cabecar	Cabécar	batsĩ́	batsĩ́	b a t s ĩ́/ĩ	cabe1245	1203	9.67031	-83.4102		221	0	?	b a t s ĩ́/ĩ	1 7 1 3 7	AXBCZ	PATSI	7	7.P.C 7.A.V 7.T.C 7.S.C 7.I.V	2.0 1.5 1.75 1.5 0.8	batsĩ́/ĩ	0	758
1210	110_long	LONG	Teribe	Teribe	kʰɺòtáɾeŋ	kʰɺòtáɾeŋ	kʰ ɺ ò/o t á/a ɾ e ŋ	teri1250	1203	9.067	-82.9631		975	0	?	kʰ ɺ ò/o t á/a ɾ e ŋ	1 5 7 1 7 5 7 4	ACXBYBYN	KRUTAREN	24	24.K.C 24.R.C 24.U.V 24.T.C 24.A.V 24.R.C 24.E.V 24.N.c	2.0 1.5 1.5 1.75 1.3 1.75 1.3 0.8	kʰɺò/otá/aɾeŋ	0	771
1211	110_long	LONG	Ngabere	Ngäbere	ŋa	ŋa	ŋ a	ngab1239	1203	8.8251	-82.3911		222	0	?	ŋ a	4 7	AX	NA	20	20.N.C 20.A.V	2.0 1.5	ŋa	0	767
1212	110_long	LONG	Buglere	Buglere	heike	heike	h e i k e	bugl1243	1203	8.57695	-81.25648		961	0	?	h e i k e	3 7 7 1 7	AXYBZ	HEIKE	6	6.H.C 6.E.V 6.I.V 6.K.C 6.E.V	2.0 1.5 1.3 1.75 0.8	heike	0	759
1213	110_long	LONG	Dorasque	Dorasque	kiágal	kiágal	k i á/a g a l	dora1242	1203	8.567442	-82.375717		965	0	?	k i á/a g a l	1 7 7 1 7 5	AXYBYN	KIAKAL	13	13.K.C 13.I.V 13.A.V 13.K.C 13.A.V 13.L.c	2.0 1.5 1.3 1.75 1.3 0.8	kiá/agal	0	764
1214	110_long	LONG	SanBlasKuna	San Blas Kuna	suiti	suiti	s u i t i	sanb1242	1203	9.15686	-78.3075		974	0	?	s u i t i	3 7 7 1 7	AXYBZ	SYITI	23	23.S.C 23.Y.V 23.I.V 23.T.C 23.I.V	2.0 1.5 1.3 1.75 0.8	suiti	0	770
1215	110_long	LONG	Cogui	Cogui	'ueĩʒiluka	'ueĩʒiluka	'u/u e ĩ ʒ i l u k a	cogu1240	1203	10.9485	-73.8043		964	0	?	'u/u e ĩ ʒ i l u k a	7 7 7 3 7 5 7 1 7	XYYBYBYBZ	YEISILYKA	12	12.Y.V 12.E.V 12.I.V 12.S.C 12.I.V 12.L.C 12.Y.V 12.K.C 12.A.V	1.5 1.3 1.3 1.75 1.3 1.75 1.3 1.75 0.8	'u/ueĩʒiluka	0	763
1216	110_long	LONG	Arhuaco	Arhuaco	'gaɾi	'gaɾi	'g/g a ɾ i	arhu1242	1203	10.7018	-73.6363		222	0	?	'g/g a ɾ i	1 7 5 7	AXBZ	KARI	1	1.K.C 1.A.V 1.R.C 1.I.V	2.0 1.5 1.75 0.8	'g/gaɾi	0	755
1217	110_long	LONG	Malayo	Malayo	ɾiinukka	ɾiinukka	ɾ i i n u k k a	mala1522	1203	10.9286	-73.4056		968	0	?	ɾ i i n u k k a	5 7 7 4 7 1 1 7	AXYBYMBZ	RIINYKKA	16	16.R.C 16.I.V 16.I.V 16.N.C 16.Y.V 16.K.c 16.K.C 16.A.V	2.0 1.5 1.3 1.75 1.3 1.1 1.75 0.8	ɾiinukka	0	765
1218	110_long	LONG	Chimila	Chimila	gaɾihŋa:te	gaɾihŋa:te	g a ɾ i h ŋ a: t e	chim1309	1203	10.1902	-74.2559		222	0	?	g a ɾ i h ŋ a: t e	1 7 5 7 3 4 7 1 7	AXBYBCYBZ	KARIHNATE	11	11.K.C 11.A.V 11.R.C 11.I.V 11.H.C 11.N.C 11.A.V 11.T.C 11.E.V	2.0 1.5 1.75 1.3 1.75 1.5 1.3 1.75 0.8	gaɾihŋa:te	0	762
1219	110_long	LONG	Chibcha	Chibcha	ɣahasio	ɣahasio	ɣ a h a s i o	chib1270	1203	6.24999	-74.1666		222	0	?	ɣ a h a s i o	3 7 3 7 3 7 7	AXBYBYZ	GAHASIU	10	10.G.C 10.A.V 10.H.C 10.A.V 10.S.C 10.I.V 10.U.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	ɣahasio	0	761
1220	110_long	LONG	CentralTunebo	Central Tunebo	ena'ɾa	ena'ɾa	e n a 'ɾ/ɾ a	cent2150	1203	6.8867	-72.097		963	0	?	e n a 'ɾ/ɾ a	7 4 7 5 7	XBYBZ	ENARA	9	9.E.V 9.N.C 9.A.V 9.R.C 9.A.V	1.5 1.75 1.3 1.75 0.8	ena'ɾ/ɾa	0	760
1221	110_long	LONG	Bari	Barí	akbakɨ	akbakɨ	a k b a k ɨ	bari1297	1203	9.08497	-72.9353		959	0	?	a k b a k ɨ	7 1 1 7 1 7	XMBYBZ	AKPAKI	3	3.A.V 3.K.c 3.P.C 3.A.V 3.K.C 3.I.V	1.5 1.1 1.75 1.3 1.75 0.8	akbakɨ	0	756
1132	91_man	MAN	Pech	Pech	àɾwã́	àɾwã́	à/a ɾ w ã́/ã	pech1241	1554	15.8033	-85.558		208	0	?	à/a ɾ w ã́/ã	7 5 6 7	XBCZ	ARWA	21	21.A.V 21.R.C 21.W.C 21.A.V	1.5 1.75 1.5 0.8	à/aɾwã́/ã	0	783
1133	91_man	MAN	Rama	Rama	nki:kna	nki:kna	n k i: k n a	rama1270	1554	11.5007	-83.8571		986	0	?	n k i: k n a	4 1 7 1 4 7	ACYBCZ	NKIKNA	22	22.N.C 22.K.C 22.I.V 22.K.C 22.N.C 22.A.V	2.0 1.5 1.3 1.75 1.5 0.8	nki:kna	0	784
1134	91_man	MAN	MalekuJaika	Maléku Jaíka	otʃa:paka:	otʃa:paka:	o tʃ a: p a k a:	male1297	1554	10.7485	-84.7318		984	0	?	o tʃ a: p a k a:	7 1 7 1 7 1 7	XBYBYBZ	UTAPAKA	17	17.U.V 17.T.C 17.A.V 17.P.C 17.A.V 17.K.C 17.A.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	otʃa:paka:	0	782
1135	91_man	MAN	Boruca	Boruca	kóŋróxk	kóŋróxk	k ó/o ŋ r ó/o x k	boru1252	1554	8.88093	-83.2124		978	0	?	k ó/o ŋ r ó/o x k	1 7 4 5 7 3 1	AXBCYLN	KUNRUGK	4	4.K.C 4.U.V 4.N.C 4.R.C 4.U.V 4.G.c 4.K.c	2.0 1.5 1.75 1.5 1.3 1.1 0.8	kó/oŋró/oxk	0	774
1136	91_man	MAN	Bribri	Bribri	uɪ̂b	uɪ̂b	u ɪ̂/ɪ b	brib1243	1554	9.39794	-83.0539		979	0	?	u ɪ̂/ɪ b	7 7 1	XYN	YIP	5	5.Y.V 5.I.V 5.P.c	1.5 1.3 0.8	uɪ̂/ɪb	0	775
1137	91_man	MAN	Cabecar	Cabécar	hadʒɪ́uàʔ	hadʒɪ́uàʔ	h a dʒ ɪ́/ɪ u à/a ʔ	cabe1245	1554	9.67031	-83.4102		980	0	?	h a dʒ ɪ́/ɪ u à/a ʔ	3 7 1 7 7 7 1	AXBYYYN	HATIYAH	7	7.H.C 7.A.V 7.T.C 7.I.V 7.Y.V 7.A.V 7.H.c	2.0 1.5 1.75 1.3 1.3 1.3 0.8	hadʒɪ́/ɪuà/aʔ	0	777
1138	91_man	MAN	Teribe	Teribe	dòbén	dòbén	d ò/o b é/e n	teri1250	1554	9.067	-82.9631		988	0	?	d ò/o b é/e n	1 7 1 7 4	AXBYN	TUPEN	24	24.T.C 24.U.V 24.P.C 24.E.V 24.N.c	2.0 1.5 1.75 1.3 0.8	dò/obé/en	0	786
1139	91_man	MAN	Ngabere	Ngäbere	bɾaɾe	bɾaɾe	b ɾ a ɾ e	ngab1239	1554	8.8251	-82.3911		209	0	?	b ɾ a ɾ e	1 5 7 5 7	ACXBZ	PRARE	20	20.P.C 20.R.C 20.A.V 20.R.C 20.E.V	2.0 1.5 1.5 1.75 0.8	bɾaɾe	0	776
1140	91_man	MAN	Buglere	Buglere	blále	blále	b l á/a l e	bugl1243	1554	8.57695	-81.25648		209	0	?	b l á/a l e	1 5 7 5 7	ACXBZ	PLALE	6	6.P.C 6.L.C 6.A.V 6.L.C 6.E.V	2.0 1.5 1.5 1.75 0.8	blá/ale	0	776
1141	91_man	MAN	Dorasque	Dorasque	taro	taro	t a r o	dora1242	1554	8.567442	-82.375717		982	0	?	t a r o -	1 7 5 7	AXBZ	TARU	13	13.T.C 13.A.V 13.R.C 13.U.V	2.0 1.5 1.75 0.8	taro	0	778
1142	91_man	MAN	SanBlasKuna	San Blas Kuna	matʃeɾet	matʃeɾet	m a tʃ e ɾ e t	sanb1242	1554	9.15686	-78.3075		987	0	?	m a tʃ e ɾ e t	4 7 1 7 5 7 1	AXBYBYN	MATERET	23	23.M.C 23.A.V 23.T.C 23.E.V 23.R.C 23.E.V 23.T.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	matʃeɾet	0	785
1143	91_man	MAN	Cogui	Cogui	si'gi	si'gi	s i 'g/g i	cogu1240	1554	10.9485	-73.8043		981	0	?	s i 'g/g i	3 7 1 7	AXBZ	SIKI	12	12.S.C 12.I.V 12.K.C 12.I.V	2.0 1.5 1.75 0.8	si'g/gi	0	781
1144	91_man	MAN	Arhuaco	Arhuaco	'tʃeiɾwa	'tʃeiɾwa	't/t ʃ e i ɾ w a	arhu1242	1554	10.7018	-73.6363		210	0	?	't/t ʃ e i ɾ w a	1 3 7 7 5 6 7	ACXYBCZ	TSEIRWA	1	1.T.C 1.S.C 1.E.V 1.I.V 1.R.C 1.W.C 1.A.V	2.0 1.5 1.5 1.3 1.75 1.5 0.8	't/tʃeiɾwa	0	772
1145	91_man	MAN	Malayo	Malayo	te'ɾua	te'ɾua	t e 'ɾ/ɾ u a	mala1522	1554	10.9286	-73.4056		210	0	?	t e 'ɾ/ɾ u a	1 7 5 7 7	AXBYZ	TERYA	16	16.T.C 16.E.V 16.R.C 16.Y.V 16.A.V	2.0 1.5 1.75 1.3 0.8	te'ɾ/ɾua	0	778
1146	91_man	MAN	Chimila	Chimila	sa:wiɾi	sa:wiɾi	s a: w i ɾ i	chim1309	1554	10.1902	-74.2559		210	0	?	s a: w i ɾ i	3 7 6 7 5 7	AXBYBZ	SAWIRI	11	11.S.C 11.A.V 11.W.C 11.I.V 11.R.C 11.I.V	2.0 1.5 1.75 1.3 1.75 0.8	sa:wiɾi	0	780
1147	91_man	MAN	Chibcha	Chibcha	tʲa	tʲa	tʲ a	chib1270	1554	6.24999	-74.1666		210	0	?	tʲ a	1 7	AX	TA	10	10.T.C 10.A.V	2.0 1.5	tʲa	0	779
1148	91_man	MAN	CentralTunebo	Central Tunebo	'seɾa	'seɾa	's/s e ɾ a	cent2150	1554	6.8867	-72.097		210	0	?	's/s e ɾ a -	3 7 5 7	AXBZ	SERA	9	9.S.C 9.E.V 9.R.C 9.A.V	2.0 1.5 1.75 0.8	's/seɾa	0	778
1149	91_man	MAN	Bari	Barí	na	na	n a	bari1297	1554	9.08497	-72.9353		977	0	?	n a	4 7	AX	NA	3	3.N.C 3.A.V	2.0 1.5	na	0	773
463	5_meat	MEAT	Pech	Pech	jùku	jùku	j ù/u k u	pech1241	634	15.8033	-85.558		994	0	?	j ù/u k u	6 7 1 7	AXBZ	JYKY	21	21.J.C 21.Y.V 21.K.C 21.Y.V	2.0 1.5 1.75 0.8	jù/uku	0	795
464	5_meat	MEAT	Rama	Rama	kas	kas	k a s	rama1270	634	11.5007	-83.8571		995	0	?	k a s	1 7 3	AXN	KAS	22	22.K.C 22.A.V 22.S.c	2.0 1.5 0.8	kas	0	796
465	5_meat	MEAT	MalekuJaika	Maléku Jaíka	ɬiki:	ɬiki:	ɬ i k i:	male1297	634	10.7485	-84.7318		85	0	?	ɬ i k i:	5 7 1 7	AXBZ	LIKI	17	17.L.C 17.I.V 17.K.C 17.I.V	2.0 1.5 1.75 0.8	ɬiki:	0	794
466	5_meat	MEAT	Boruca	Boruca	ùɾáŋ	ùɾáŋ	ù/u ɾ á/a ŋ	boru1252	634	8.88093	-83.2124		88	0	?	ù/u ɾ á/a ŋ	7 5 7 4	XBYN	YRAN	4	4.Y.V 4.R.C 4.A.V 4.N.c	1.5 1.75 1.3 0.8	ù/uɾá/aŋ	0	789
467	5_meat	MEAT	Bribri	Bribri	tʃká	tʃká	tʃ k á/a	brib1243	634	9.39794	-83.0539		86	0	?	tʃ - - - k á/a	1 1 7	ACZ	TKA	5	5.T.C 5.K.C 5.A.V	2.0 1.5 0.8	tʃká/a	0	790
468	5_meat	MEAT	Cabecar	Cabécar	dʒaka	dʒaka	dʒ a k a	cabe1245	634	9.67031	-83.4102		86	0	?	dʒ a - - k a	1 7 1 7	AXBZ	TAKA	7	7.T.C 7.A.V 7.K.C 7.A.V	2.0 1.5 1.75 0.8	dʒaka	0	790
469	5_meat	MEAT	Teribe	Teribe	ʃò	ʃò	ʃ ò/o	teri1250	634	9.067	-82.9631		87	0	?	ʃ ò/o - -	3 7	AX	SU	24	24.S.C 24.U.V	2.0 1.5	ʃò/o	0	797
470	5_meat	MEAT	Ngabere	Ngäbere	ŋɔtɔ	ŋɔtɔ	ŋ ɔ t ɔ	ngab1239	634	8.8251	-82.3911		993	0	?	ŋ ɔ t ɔ	4 7 1 7	AXBZ	NUTU	20	20.N.C 20.U.V 20.T.C 20.U.V	2.0 1.5 1.75 0.8	ŋɔtɔ	0	787
471	5_meat	MEAT	Buglere	Buglere	udá	udá	u d á/a	bugl1243	634	8.57695	-81.25648		88	0	?	- u d á/a	7 1 7	XBZ	YTA	6	6.Y.V 6.T.C 6.A.V	1.5 1.75 0.8	udá/a	0	787
472	5_meat	MEAT	Dorasque	Dorasque	síá	síá	s í/i á/a	dora1242	634	8.567442	-82.375717		87	0	?	s í/i á/a	3 7 7	AXZ	SIA	13	13.S.C 13.I.V 13.A.V	2.0 1.5 0.8	sí/iá/a	0	793
473	5_meat	MEAT	SanBlasKuna	San Blas Kuna	sana	sana	s a n a	sanb1242	634	9.15686	-78.3075		89	0	?	s a n a	3 7 4 7	AXBZ	SANA	23	23.S.C 23.A.V 23.N.C 23.A.V	2.0 1.5 1.75 0.8	sana	0	797
474	5_meat	MEAT	Cogui	Cogui	'gata	'gata	'g/g a t a	cogu1240	634	10.9485	-73.8043		89	0	?	'g/g a t a	1 7 1 7	AXBZ	KATA	12	12.K.C 12.A.V 12.T.C 12.A.V	2.0 1.5 1.75 0.8	'g/gata	0	787
475	5_meat	MEAT	Arhuaco	Arhuaco	'gətʃɨ	'gətʃɨ	'g/g ə tʃ ɨ	arhu1242	634	10.7018	-73.6363		89	0	?	'g/g ə tʃ ɨ	1 7 1 7	AXBZ	KETI	1	1.K.C 1.E.V 1.T.C 1.I.V	2.0 1.5 1.75 0.8	'g/gətʃɨ	0	787
476	5_meat	MEAT	Malayo	Malayo	gɨ'ta	gɨ'ta	g ɨ 't/t a	mala1522	634	10.9286	-73.4056		89	0	?	g ɨ 't/t a	1 7 1 7	AXBZ	KITA	16	16.K.C 16.I.V 16.T.C 16.A.V	2.0 1.5 1.75 0.8	gɨ't/ta	0	787
477	5_meat	MEAT	Chimila	Chimila	eŋŋatta	eŋŋatta	e ŋ ŋ a t t a	chim1309	634	10.1902	-74.2559		89	0	?	e ŋ ŋ a t t a	7 4 4 7 1 1 7	XMBYMBZ	ENNATTA	11	11.E.V 11.N.c 11.N.C 11.A.V 11.T.c 11.T.C 11.A.V	1.5 1.1 1.75 1.3 1.1 1.75 0.8	eŋŋatta	0	792
478	5_meat	MEAT	Chibcha	Chibcha	tʲihika	tʲihika	tʲ i h i k a	chib1270	634	6.24999	-74.1666		85	0	?	tʲ i h i k a	1 7 3 7 1 7	AXBYBZ	TIHIKA	10	10.T.C 10.I.V 10.H.C 10.I.V 10.K.C 10.A.V	2.0 1.5 1.75 1.3 1.75 0.8	tʲihika	0	790
479	5_meat	MEAT	CentralTunebo	Central Tunebo	'ɾuwa	'ɾuwa	'ɾ/ɾ u w a	cent2150	634	6.8867	-72.097		991	0	?	'ɾ/ɾ u w a	5 7 6 7	AXBZ	RYWA	9	9.R.C 9.Y.V 9.W.C 9.A.V	2.0 1.5 1.75 0.8	'ɾ/ɾuwa	0	791
480	5_meat	MEAT	Bari	Barí	aidi.	aidi.	a i d i	bari1297	634	9.08497	-72.9353		989	0	?	a i d i	7 7 1 7	XYBZ	AITI	3	3.A.V 3.I.V 3.T.C 3.I.V	1.5 1.3 1.75 0.8	aidi	0	788
1299	24_moon	MOON	Pech	Pech	jwì	jwì	j w ì/i	pech1241	1313	15.8033	-85.558		1003	0	?	j w ì/i	6 6 7	ACZ	JWI	21	21.J.C 21.W.C 21.I.V	2.0 1.5 0.8	jwì/i	0	810
1300	24_moon	MOON	Rama	Rama	tukan	tukan	t u k a n	rama1270	1313	11.5007	-83.8571		1004	0	?	t u k a n	1 7 1 7 4	AXBYN	TYKAN	22	22.T.C 22.Y.V 22.K.C 22.A.V 22.N.c	2.0 1.5 1.75 1.3 0.8	tukan	0	811
1301	24_moon	MOON	MalekuJaika	Maléku Jaíka	ɬixi:	ɬixi:	ɬ i x i:	male1297	1313	10.7485	-84.7318		238	0	?	ɬ i x i:	5 7 3 7	AXBZ	LIGI	17	17.L.C 17.I.V 17.G.C 17.I.V	2.0 1.5 1.75 0.8	ɬixi:	0	808
1302	24_moon	MOON	Boruca	Boruca	tèbéx	tèbéx	t è/e b é/e x	boru1252	1313	8.88093	-83.2124		996	0	?	t è/e b é/e x	1 7 1 7 3	AXBYN	TEPEG	4	4.T.C 4.E.V 4.P.C 4.E.V 4.G.c	2.0 1.5 1.75 1.3 0.8	tè/ebé/ex	0	799
